timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-06-27T00:00:00.000Z";"2024-06-27T23:59:59.999Z";"2024-06-27T14:28:00.000Z";"2024-06-27T06:49:00.000Z";"2790";127.9166129488;140.7080237616;126.459484462;139.5492133202;2651388889.8769064;64699118239.19092;"2024-06-27T23:59:59.999Z"
"2024-06-26T00:00:00.000Z";"2024-06-26T23:59:59.999Z";"2024-06-26T02:19:00.000Z";"2024-06-26T17:22:00.000Z";"2790";127.5068380412;130.7791306154;126.2488210285;127.8919863872;1559381799.1505172;58962484694.47473;"2024-06-26T23:59:59.999Z"
"2024-06-25T00:00:00.000Z";"2024-06-25T23:59:59.999Z";"2024-06-25T15:36:00.000Z";"2024-06-25T01:37:00.000Z";"2790";123.2430229407;130.5163736219;122.3331503361;127.50860018;2345599343.020574;58816876021.93034;"2024-06-25T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-24T23:59:59.999Z";"2024-06-24T23:53:00.000Z";"2024-06-24T05:46:00.000Z";"2790";120.3197639286;123.2854853327;115.6060953145;123.216975205;3200240391.6575933;57179382079.232834;"2024-06-24T23:59:59.999Z"
"2024-06-23T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-23T00:38:00.000Z";"2024-06-23T23:43:00.000Z";"2790";125.0035192899;126.2622081228;119.9892492362;120.3036739297;995006253.6805007;55578126357.932465;"2024-06-23T23:59:59.999Z"
"2024-06-22T00:00:00.000Z";"2024-06-22T23:59:59.999Z";"2024-06-22T06:20:00.000Z";"2024-06-22T00:54:00.000Z";"2790";125.8582987066;127.5505729286;124.5253725922;125.0130911816;887012037.4270171;57758756821.29777;"2024-06-22T23:59:59.999Z"
"2024-06-21T00:00:00.000Z";"2024-06-21T23:59:59.999Z";"2024-06-21T23:05:00.000Z";"2024-06-21T18:10:00.000Z";"2790";124.6696067307;126.476994693;120.5738465263;125.8776086415;2068644550.8025193;58079697397.54688;"2024-06-21T23:59:59.999Z"
"2024-06-20T00:00:00.000Z";"2024-06-20T23:59:59.999Z";"2024-06-20T11:22:00.000Z";"2024-06-20T16:10:00.000Z";"2790";126.1782227633;131.5099194079;123.384914153;124.678692608;2180922010.099979;57377598517.54604;"2024-06-20T23:59:59.999Z"
"2024-06-19T00:00:00.000Z";"2024-06-19T23:59:59.999Z";"2024-06-19T07:08:00.000Z";"2024-06-19T23:40:00.000Z";"2790";127.9946683128;132.0110208256;125.3548383652;126.1896139696;2086755895.6639526;58316447056.7117;"2024-06-19T23:59:59.999Z"
"2024-06-18T00:00:00.000Z";"2024-06-18T23:59:59.999Z";"2024-06-18T00:04:00.000Z";"2024-06-18T01:46:00.000Z";"2790";133.4390197661;133.7145903104;121.4146966145;128.0270887241;3767670860.1044846;59137431457.5898;"2024-06-18T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-17T23:59:59.999Z";"2024-06-17T00:38:00.000Z";"2024-06-17T16:22:00.000Z";"2790";141.2167473088;141.5935164771;130.6745315094;133.4499424722;2097425758.6015947;61846428069.34534;"2024-06-17T23:59:59.999Z"
"2024-06-16T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-16T23:59:00.000Z";"2024-06-16T05:01:00.000Z";"2790";135.6826726113;141.1794826531;133.5940896077;141.1794826531;1071142532.8090599;65118593233.25166;"2024-06-16T23:59:59.999Z"
"2024-06-15T00:00:00.000Z";"2024-06-15T23:59:59.999Z";"2024-06-15T16:10:00.000Z";"2024-06-15T00:03:00.000Z";"2790";133.4321742573;135.7974353331;133.3851411493;135.6773013271;993502157.7364501;62611291766.42055;"2024-06-15T23:59:59.999Z"
"2024-06-14T00:00:00.000Z";"2024-06-14T23:59:59.999Z";"2024-06-14T12:27:00.000Z";"2024-06-14T18:25:00.000Z";"2790";137.1662768811;138.580004614;131.0005959909;133.4511662504;2170395975.4643974;61526210186.13917;"2024-06-14T23:59:59.999Z"
"2024-06-13T00:00:00.000Z";"2024-06-13T23:59:59.999Z";"2024-06-13T00:00:00.000Z";"2024-06-13T21:29:00.000Z";"2790";143.5228222818;143.5228222818;136.1066750297;137.1821318263;1928310821.5692644;62879058295.53316;"2024-06-13T23:59:59.999Z"
"2024-06-12T00:00:00.000Z";"2024-06-12T23:59:59.999Z";"2024-06-12T13:10:00.000Z";"2024-06-12T01:43:00.000Z";"2790";139.1265205714;149.2259743514;135.7724542003;143.4891311456;2657061448.87077;66687175547.10456;"2024-06-12T23:59:59.999Z"
"2024-06-11T00:00:00.000Z";"2024-06-11T23:59:59.999Z";"2024-06-11T00:25:00.000Z";"2024-06-11T17:24:00.000Z";"2790";147.6609272091;148.2060578389;135.8156570991;139.1272090442;2613141723.520693;63993115654.19165;"2024-06-11T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-10T23:59:59.999Z";"2024-06-10T15:56:00.000Z";"2024-06-10T08:01:00.000Z";"2790";150.3714470661;151.5157852814;146.5634751645;147.6452523988;1684232476.3211982;67940887570.20281;"2024-06-10T23:59:59.999Z"
"2024-06-09T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-09T19:12:00.000Z";"2024-06-09T03:28:00.000Z";"2790";146.1638217057;150.7003757555;145.0581360176;150.3780822325;1365630052.963005;69107272625.54247;"2024-06-09T23:59:59.999Z"
"2024-06-08T00:00:00.000Z";"2024-06-08T23:59:59.999Z";"2024-06-08T07:31:00.000Z";"2024-06-08T22:30:00.000Z";"2790";150.3582401361;151.3977537105;145.7744906107;146.168630991;1593586622.488266;67320405393.80633;"2024-06-08T23:59:59.999Z"
"2024-06-07T00:00:00.000Z";"2024-06-07T23:59:59.999Z";"2024-06-07T12:07:00.000Z";"2024-06-07T18:16:00.000Z";"2790";156.0964688203;158.3366845456;144.2297762018;150.3677657953;3028473823.475658;68719346870.73082;"2024-06-07T23:59:59.999Z"
"2024-06-06T00:00:00.000Z";"2024-06-06T23:59:59.999Z";"2024-06-06T02:34:00.000Z";"2024-06-06T20:04:00.000Z";"2790";159.5385321161;160.0537246664;154.149537462;156.0941056426;1807462650.6012783;71907159118.80315;"2024-06-06T23:59:59.999Z"
"2024-06-05T00:00:00.000Z";"2024-06-05T23:59:59.999Z";"2024-06-05T16:14:00.000Z";"2024-06-05T00:50:00.000Z";"2790";157.8763440495;161.5522246369;157.4502446881;159.5381851503;2210893446.098823;73321147404.44772;"2024-06-05T23:59:59.999Z"
"2024-06-04T00:00:00.000Z";"2024-06-04T23:59:59.999Z";"2024-06-04T23:59:00.000Z";"2024-06-04T09:55:00.000Z";"2790";151.2041188134;157.9006870496;151.2041188134;157.8869957686;1886379853.051468;72423361990.33311;"2024-06-04T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-03T23:59:59.999Z";"2024-06-03T20:16:00.000Z";"2024-06-03T00:41:00.000Z";"2790";150.4242417932;153.2480394294;149.1184211175;151.2084292097;2011018286.9400218;69874575039.66154;"2024-06-03T23:59:59.999Z"
"2024-06-02T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-06-02T01:35:00.000Z";"2024-06-02T18:06:00.000Z";"2790";152.9310405467;153.7470185869;148.8999356011;150.428259903;1439016949.2904768;69123729021.26366;"2024-06-02T23:59:59.999Z"
"2024-06-01T00:00:00.000Z";"2024-06-01T23:59:59.999Z";"2024-06-01T15:43:00.000Z";"2024-06-01T00:01:00.000Z";"2790";152.5559829929;154.503802352;152.50799499;152.9320175983;975242510.5418144;70295049802.58229;"2024-06-01T23:59:59.999Z"
"2024-05-31T00:00:00.000Z";"2024-05-31T23:59:59.999Z";"2024-05-31T12:40:00.000Z";"2024-05-31T16:22:00.000Z";"2790";154.1595858309;157.5164845502;151.180240629;152.5559752482;2230476704.436235;70256584562.92737;"2024-05-31T23:59:59.999Z"
"2024-05-30T00:00:00.000Z";"2024-05-30T23:59:59.999Z";"2024-05-30T17:43:00.000Z";"2024-05-30T08:16:00.000Z";"2790";155.6112642012;159.0262751402;151.4623401932;154.1582500186;2714906020.86907;71054834319.84856;"2024-05-30T23:59:59.999Z"
"2024-05-29T00:00:00.000Z";"2024-05-29T23:59:59.999Z";"2024-05-29T06:31:00.000Z";"2024-05-29T12:41:00.000Z";"2790";155.4200137425;160.0818992468;154.233938986;155.5966418783;2628715064.507174;71190040279.3994;"2024-05-29T23:59:59.999Z"
"2024-05-28T00:00:00.000Z";"2024-05-28T23:59:59.999Z";"2024-05-28T13:28:00.000Z";"2024-05-28T04:37:00.000Z";"2790";156.5287102591;159.0268029937;151.646688852;155.3926923063;3077500673.282055;71357256970.64742;"2024-05-28T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-05-27T23:59:59.999Z";"2024-05-27T17:17:00.000Z";"2024-05-27T00:01:00.000Z";"2790";150.5745808718;158.3926787109;150.5603284652;156.5270102976;2530708593.8911486;70439372615.42842;"2024-05-27T23:59:59.999Z"
"2024-05-26T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T00:00:00.000Z";"2024-05-26T21:34:00.000Z";"2790";155.263458308;155.2649569256;148.6902896371;150.588465699;2344914341.6847234;67668521929.12939;"2024-05-26T23:59:59.999Z"
"2024-05-25T00:00:00.000Z";"2024-05-25T23:59:59.999Z";"2024-05-25T11:13:00.000Z";"2024-05-25T01:04:00.000Z";"2790";154.6017118929;157.0309023031;153.0502115621;155.263458308;1727743324.5434759;69744531238.24698;"2024-05-25T23:59:59.999Z"
"2024-05-24T00:00:00.000Z";"2024-05-24T23:59:59.999Z";"2024-05-24T00:01:00.000Z";"2024-05-24T08:28:00.000Z";"2790";162.7391522978;162.781416334;150.4944384974;154.6017118929;3711401750.603029;69715070543.63058;"2024-05-24T23:59:59.999Z"
"2024-05-23T00:00:00.000Z";"2024-05-23T23:59:59.999Z";"2024-05-23T21:46:00.000Z";"2024-05-23T20:10:00.000Z";"2790";163.3925098532;166.587120331;154.8706781661;162.7273612507;4727508029.872099;73047841205.44891;"2024-05-23T23:59:59.999Z"
"2024-05-22T00:00:00.000Z";"2024-05-22T23:59:59.999Z";"2024-05-22T16:13:00.000Z";"2024-05-22T04:47:00.000Z";"2790";164.0582488485;168.9308177445;161.656067266;163.3822210493;3531186811.486952;73167878340.48029;"2024-05-22T23:59:59.999Z"
"2024-05-21T00:00:00.000Z";"2024-05-21T23:59:59.999Z";"2024-05-21T00:28:00.000Z";"2024-05-21T19:44:00.000Z";"2790";171.7423253724;173.5751131522;160.9334171851;164.0679574989;4206476982.7799854;73662812730.25342;"2024-05-21T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-20T23:59:59.999Z";"2024-05-20T20:01:00.000Z";"2024-05-20T01:38:00.000Z";"2790";156.4131182568;172.5999966738;154.5221423488;171.7585120883;4263981956.385855;77031666608.06924;"2024-05-20T23:59:59.999Z"
"2024-05-19T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-19T05:17:00.000Z";"2024-05-19T15:17:00.000Z";"2790";158.5894116397;161.0252714129;153.3314796094;156.4178808147;2114118946.0954542;70182768685.61906;"2024-05-19T23:59:59.999Z"
"2024-05-18T00:00:00.000Z";"2024-05-18T23:59:59.999Z";"2024-05-18T10:13:00.000Z";"2024-05-18T00:34:00.000Z";"2790";155.8240082806;161.56735249;155.2748203193;158.5893434424;2279177322.8667655;71193191870.2706;"2024-05-18T23:59:59.999Z"
"2024-05-17T00:00:00.000Z";"2024-05-17T23:59:59.999Z";"2024-05-17T16:23:00.000Z";"2024-05-17T00:00:00.000Z";"2790";146.4164125442;157.820451458;146.4164125442;155.8240082806;3102267673.5280104;70012446661.86726;"2024-05-17T23:59:59.999Z"
"2024-05-16T00:00:00.000Z";"2024-05-16T23:59:59.999Z";"2024-05-16T10:01:00.000Z";"2024-05-16T17:31:00.000Z";"2790";145.2661980498;151.1632655223;144.2232884132;146.42198162;3212516525.071022;65573935212.91247;"2024-05-16T23:59:59.999Z"
"2024-05-15T00:00:00.000Z";"2024-05-15T23:59:59.999Z";"2024-05-15T23:44:00.000Z";"2024-05-15T00:49:00.000Z";"2790";131.3394840718;145.6851692341;130.6939309816;145.2593210102;3315811683.555485;65629229240.91553;"2024-05-15T23:59:59.999Z"
"2024-05-14T00:00:00.000Z";"2024-05-14T23:59:59.999Z";"2024-05-14T05:26:00.000Z";"2024-05-14T16:10:00.000Z";"2790";136.454370042;137.9865212895;131.2025373724;131.3357912815;2396088359.2676497;59038352527.04683;"2024-05-14T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-13T23:59:59.999Z";"2024-05-13T16:37:00.000Z";"2024-05-13T05:55:00.000Z";"2790";133.2519012894;139.4186993697;128.1203050003;136.4588434668;2373355668.8487577;61334266375.5578;"2024-05-13T23:59:59.999Z"
"2024-05-12T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-12T06:01:00.000Z";"2024-05-12T21:28:00.000Z";"2790";134.815408938;136.9094386563;132.6583615523;133.23970202;869014464.0390236;59723604311.62875;"2024-05-12T23:59:59.999Z"
"2024-05-11T00:00:00.000Z";"2024-05-11T23:59:59.999Z";"2024-05-11T01:22:00.000Z";"2024-05-11T11:19:00.000Z";"2790";135.6527906719;136.7748812882;132.9757102723;134.815408938;1153890459.1905165;60454235809.44108;"2024-05-11T23:59:59.999Z"
"2024-05-10T00:00:00.000Z";"2024-05-10T23:59:59.999Z";"2024-05-10T07:05:00.000Z";"2024-05-10T22:31:00.000Z";"2790";141.7620454261;144.2009822814;134.466972392;135.6527378962;2292257843.8529863;60786560498.61533;"2024-05-10T23:59:59.999Z"
"2024-05-09T00:00:00.000Z";"2024-05-09T23:59:59.999Z";"2024-05-09T22:49:00.000Z";"2024-05-09T11:05:00.000Z";"2790";132.4066732855;141.9496762396;131.1551301514;141.7600744985;2093520745.79753;63755513628.72675;"2024-05-09T23:59:59.999Z"
"2024-05-08T00:00:00.000Z";"2024-05-08T23:59:59.999Z";"2024-05-08T02:52:00.000Z";"2024-05-08T21:19:00.000Z";"2790";137.7649183929;139.4890742853;130.419910513;132.3981356015;2327080928.3076024;59298327459.14676;"2024-05-08T23:59:59.999Z"
"2024-05-07T00:00:00.000Z";"2024-05-07T23:59:59.999Z";"2024-05-07T09:22:00.000Z";"2024-05-07T23:58:00.000Z";"2790";141.8751940099;147.7910402525;137.7473763932;137.7945452571;2495352124.5029407;61630759806.87006;"2024-05-07T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-06T23:59:59.999Z";"2024-05-06T10:13:00.000Z";"2024-05-06T03:17:00.000Z";"2790";135.4174914136;145.4225629034;135.2262843703;141.8712191907;2720117191.2956657;63540510616.19256;"2024-05-06T23:59:59.999Z"
"2024-05-05T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-05-05T15:01:00.000Z";"2024-05-05T01:44:00.000Z";"2790";135.7083265594;137.3055302395;133.2412642239;135.4208798113;1889612121.5848463;60545580458.55356;"2024-05-05T23:59:59.999Z"
"2024-05-04T00:00:00.000Z";"2024-05-04T23:59:59.999Z";"2024-05-04T11:02:00.000Z";"2024-05-04T02:09:00.000Z";"2790";133.5140515444;138.3091825385;132.3941585881;135.7083265594;2832556911.0101876;60705691921.135284;"2024-05-04T23:59:59.999Z"
"2024-05-03T00:00:00.000Z";"2024-05-03T23:59:59.999Z";"2024-05-03T20:52:00.000Z";"2024-05-03T11:10:00.000Z";"2790";128.4333156187;134.6661291385;126.6859968005;133.5143877054;2997980457.3010225;59935737106.2691;"2024-05-03T23:59:59.999Z"
"2024-05-02T00:00:00.000Z";"2024-05-02T23:59:59.999Z";"2024-05-02T22:10:00.000Z";"2024-05-02T05:34:00.000Z";"2790";125.6107284317;130.7437851072;119.6660792095;128.4324887318;3153684098.709836;57520178535.88839;"2024-05-02T23:59:59.999Z"
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T18:54:00.000Z";"2024-05-01T08:25:00.000Z";"2790";119.0329710584;125.9948851924;111.9391357894;125.6107284317;3878064467.6753955;56445909283.98359;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:56:00.000Z";"2024-04-30T19:29:00.000Z";"2790";128.5668911322;130.3666232472;113.9291685293;119.0276661379;3179541004.6559043;53010607589.4093;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T00:21:00.000Z";"2024-04-29T17:01:00.000Z";"2790";128.7542470422;129.5522740794;124.6527768444;128.5511352265;2302136758.185782;57553284536.28138;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T03:14:00.000Z";"2024-04-28T23:42:00.000Z";"2790";132.0891181665;135.1038568731;128.2013067105;128.772226134;1831444709.4080884;57647513432.093834;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T20:04:00.000Z";"2024-04-27T01:19:00.000Z";"2790";130.0709104216;133.5712432156;125.3250704442;132.0891181665;2219043200.2225914;59074433309.83752;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T14:19:00.000Z";"2024-04-26T22:58:00.000Z";"2790";135.050769357;136.2623348124;129.8876823355;130.0709104216;2390259318.629319;57977059950.36521;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T00:47:00.000Z";"2024-04-25T13:22:00.000Z";"2790";138.0844241611;139.4983787841;133.2001823592;135.0616287811;3434567388.298656;60550188175.12127;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T12:11:00.000Z";"2024-04-24T23:04:00.000Z";"2790";144.5464018955;149.1128767829;136.2717279881;138.1118656238;3674210273.091163;61712728703.72721;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T17:47:00.000Z";"2024-04-23T07:38:00.000Z";"2790";147.3829131847;149.3962535903;143.763727887;144.574557533;2581678291.6682262;64909754304.666664;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T22:59:00.000Z";"2024-04-22T02:28:00.000Z";"2790";139.4267433195;148.6483056543;137.7850175875;147.3918639645;2776773697.8379445;65844296027.99524;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:13:00.000Z";"2024-04-21T16:42:00.000Z";"2790";141.743518538;143.8895157708;137.9380173532;139.427932194;2074243804.0676215;62290915095.430756;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T20:15:00.000Z";"2024-04-20T01:07:00.000Z";"2790";133.813275431;142.6486534355;131.3065954176;141.7430313348;2622172244.0053296;63332554252.44863;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T16:07:00.000Z";"2024-04-19T02:49:00.000Z";"2790";133.4963577672;138.279976625;121.3414939694;133.8151860974;5503689041.440226;59899276823.27689;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T23:19:00.000Z";"2024-04-18T08:24:00.000Z";"2790";123.5952813315;135.0633318272;119.9294118041;133.4895378121;3930503586.4775767;59502984604.27177;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T04:59:00.000Z";"2024-04-17T16:08:00.000Z";"2790";128.3110037601;134.2185389159;119.822122753;123.5869594425;4602718095.8571;55461405273.38;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T01:36:00.000Z";"2024-04-16T16:23:00.000Z";"2790";130.3328521806;132.214410042;119.3836548728;128.3120252667;4851772523.747389;57286017252.06644;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T06:43:00.000Z";"2024-04-15T19:07:00.000Z";"2790";142.0890811826;146.2850223284;126.6564578281;130.3323248795;5352485870.395451;58091677145.992165;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:22:00.000Z";"2024-04-14T03:16:00.000Z";"2790";130.7373380712;143.2361175009;123.1801897223;142.0449159551;6671871559.616307;63393723811.45714;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T05:25:00.000Z";"2024-04-13T20:10:00.000Z";"2790";144.147553581;145.3761669643;112.4336316082;130.7373380712;8422476956.03221;58368174116.488174;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T06:04:00.000Z";"2024-04-12T18:37:00.000Z";"2790";160.8946706304;164.1170090698;136.6975079836;144.1484814647;4407202267.420905;63877127711.265396;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T18:43:00.000Z";"2024-04-11T11:59:00.000Z";"2790";161.4866588837;164.224716843;158.8024132;160.8774129939;2525440965.654156;71640970912.31673;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T22:38:00.000Z";"2024-04-10T12:41:00.000Z";"2790";158.7769861408;163.2025598085;150.8922072652;161.4519714117;3079571719.853589;71184000385.03969;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T00:19:00.000Z";"2024-04-09T15:13:00.000Z";"2790";166.4375527362;166.4722816385;156.0271712967;158.7843200464;2474924090.210145;70746361322.72906;"2024-04-09T23:59:59.999Z"
